message_id,tag,anon_message
Message-ID: <18759816.1075854802346.JavaMail.evans@thyme>,<|original|>,"that sounds fine - but the zoo is in balboa park as well 
	 < ANON_NAME > < ANON_NAME > . 
	 From :   < ANON_NAME > @ EES                            12/28/2000 08:00 AM 
 To : < ANON_NAME>/HOU / ECT@ECT 
 cc :  
 Subject : Re : Trip to < ANON_NAME > 
 My thoughts for the trip : 
 Friday : 
 Everyone says that you have to see the zoo if you are in < ANON_NAME > .   Even- if 
 you do n't particularly like zoos .   Everything I read says that it will take 
 at least half a day .   I say we hit that Friday morning through early 
 afternoon .   Spend mid - afternoon near the hotel- beach area- suppose to be 
 shopping , etc . near there .   Then go to the game .   When we get back that 
 night- we can walk on the beach ! 
 Saturday : 
 < ANON_NAME > Park .   See the < ANON_NAME > , in other musuems / gardens in 
 the area that look interesting .   If we are n't sick of seeing animals , there 
 is suppose to be a wonderful < ANON_NAME > Park that gives trolley or walking 
 tours ( the tours are only like an hour and a half ) .   After that- there is a 
 ferry you can take across the bay to the < ANON_NAME > to see the Hotel del 
 Coronado .   It is suppose to be a really neat place .   Then- you we can finish 
 the day in the < ANON_NAME > downtown .   It is suppose to have a "" lively 
 evening street scene "" and live music . 
 What do you think ?   Let me know- so I can look up times that all of these 
 open- if we are interested . 
 [NAME]"
Message-ID: <10306190.1075862038763.JavaMail.evans@thyme>,<|original|>,"did you go work out this morning ? 
 do you know an orthodontist in houston ?"
Message-ID: <7625957.1075853094430.JavaMail.evans@thyme>,<|reply1|>,"this is where we stand gentleman , once again I can be reached on my cell - < ANON_PHONE > 
 Bruce"
Message-ID: <33255717.1075856478942.JavaMail.evans@thyme>,<|original|>,"[NAME] , 
 I am calling Anjam to give him a deadline regarding move to Houston . 
 If he decides to stay in Houston , you should meet with him to convey 
 the concerns regarding his performance . 
 [NAME] 
 < ANON_NAME > 
 10/13/2000 03:50 AM 
 To : [NAME] [NAME] [NAME] [NAME] [NAME] / ECT@ECT , < ANON_NAME>/HOU / ECT@ECT , [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] , < ANON_NAME>/LON / ECT@ECT 
 cc : < ANON_NAME>/HOU / ECT@ECT , < ANON_NAME>/LON / ECT@ECT , [NAME] [NAME] [NAME] [NAME] [NAME] / ECT@ECT 
 Subject : Support for Exotica 
 All 
 [NAME] 's investigations of Exotica 's status in London have turned up a very 
 confused state of affairs . This is n't being helped by the fact that : 
 1 . Anjam is rarely at his desk , and ca n't be found anywhere in the building . 
 2 . When he is around he is n't willing or able to provide all the information 
 Sharad might need to support Exotica .  
 This is worrying since much of our business depends on the validity of 
 Exotica 's valuations . 
 Sharad will now request information from Anjam via email to leave a trail , 
 and I want to alert you to the fact that Sharad will be cc'ing you in on 
 these emails .  
 If things do n't improve soon , I may need to request some assistance in 
 extracting this information from Anjam . 
 Many thanks , 
 [NAME]"
Message-ID: <21076704.1075842484785.JavaMail.evans@thyme>,<|original|>,"As we 're beginning to see the second wave of Order 637 proceeding technical 
 conferences being scheduled , here is a brief update on the proposed 
 timetables for the first few dockets .   < ANON_NAME > kicks off , we are in a 
 settlement mode in all the cases , with most pipelines in informal discussions 
 with customers / parties to work towards consensus settlements that can be 
 filed with the Commission .  
 * * Note that [NAME] , adamant that segmentation is not operationally feasible on 
 its system , has circulated a settlement proposal on segmentation .   See below . 
 ANR , RP00 - 332 : 
  After three technical conferences at FERC , ANR is committed to developing a 
 total consensus document .   ANR is circulating their latest revisions to 
 customers by December 7th , and customers are meeting without the Commission 
 or the pipeline to discuss ANR 's proposal on December 15th .   A follow - up 
 technical conference at FERC is scheduled for January 11 , 2001 . 
 Dominion , RP00 - 344 : 
 Dominion has held at least five meetings with customers to work out a 
 settlement in this case .   A technical conference , originally scheduled for 
 late October , has been rescheduled with FERC Staff for December 14th .   This 
 should be a meeting on a settlement proposal . 
 [NAME] , RP00 - 340 : 
 [NAME] has circulated revisions to its Order 637 filing , including a settlement 
 proposal for segmentation .   There will be a conference call among [NAME] and 
 its customers on December 5th to get comments on the tariff revisions as 
 discussed at the October 25th technical conference and the new segmentation 
 proposal .   After that call , a follow - up technical conference at FERC should 
 be scheduled for sometime in January . 
 [ The segmentation proposal would allow customers broader supplemental rights 
 in the zones in which their primary receipt and primary delivery points are 
 located .   When points are located in different zones , the customer would be 
 entitled to utilize its full MDQ in each zone ( in essence doubling their 
 MDQ ) .    It 's critical to [NAME] 's offer that all segmented transactions will be 
 scheduled on a supplemental basis , as this is the only protection for the 
 operational integrity of its system and primary firm services of other 
 customers .   The right to segmentation can be waived by customers and it will 
 be available on a prospective basis only for new or renegotiated contracts .  
 [NAME] is also proposing a "" segmentation fee "" to be assessed either to those 
 customers utilizing segmentation or by all [NAME] customers ( undecided in the 
 proposal ) .   This fee will be used to recover all costs associated with 
 developing the segmentation program and necessary computer system . ] 
 < ANON_NAME > , RP00 - 325 : 
 CIG will circulate revisions by December 1st to its compliance filing as 
 discussed at the pipeline 's second technical conference on October 26th .  
 Parties will send comments to CIG by December 10th .   The schedule , from that 
 point , will go into January .   CIG may follow Dominion 's lead and schedule 
 settlement meetings with parties before meeting with Staff again . 
 Tennessee , RP00 - 477 : 
 Tennessee is circulating revisions based on discussions at the November 14th 
 technical conference by December 8th .   Parties will meet within two weeks of 
 that date to discuss the revisions ( either separately or at a FERC technical 
 conference ) . 
 < ANON_NAME > , RP00 - 343 : 
 < ANON_NAME > plans to circulate a revised 637 package by December 15th , with 
 a conference call scheduled for January 4th to get feedback from customers on 
 the revisions .   The pipeline believes there may not be a need for a second 
 technical conference and hopes to file a settlement and implementation plan 
 by the end of January ."
Message-ID: <20170994.1075846034366.JavaMail.evans@thyme>,<|original|>,"Forwarded by < ANON_NAME>/Corp / Enron on 05/23/2001 02:51 
 PM 
 From : < ANON_NAME>/ENRON@enronXgate on 05/23/2001 02:50 PM 
 To : < ANON_NAME>/Corp / Enron@<ANON_NAME > Sole / NA / Enron@Enron , "" < ANON_NAME > 
 ( E - mail ) "" < < ANON_EMAIL>>@SMTP@enronXgate 
 cc :  
 Subject : < ANON_NAME > Found on < ANON_NAME > 's Ranch 
 FYI - My daughter just called to tell me that their seismic company just 
 found a body ( skeletal remains ) on < ANON_NAME > 's bull ranch < ANON_NAME > ( do n't 
 know if that is a town or the name of the ranch ) , off of < ANON_NAME > 521 .  
 [NAME] is just the tenant , the property belongs to < ANON_NAME > . 
 < ANON_NAME > 
 < ANON_NAME >   < ANON_NAME > . 
 1400 < ANON_NAME > , EB 3146d 
 Houston , TX 77002 
 Phone - ( < ANON_PHONE > 
 Fax - ( < ANON_PHONE >"
Message-ID: <21271721.1075844093657.JavaMail.evans@thyme>,<|original|>,"The numbers look good ! 
 < ANON_NAME > 
 11/29/2000 04:45 PM 
 To : < ANON_NAME>/ET&S / Enron@Enron 
 cc : < ANON_NAME>/ET&S / Enron@ENRON 
 Subject : base differential for TW deal analysis 
 [NAME] , 
 Our dba has loaded TW base differential to test database from revenue 
 management data base 
 after Vernon added TW to his regular update . 
 The spreadsheet is the latest NYMEX and base differential for 4 areas of TW 
 as of 11/28/00 . 
 Please take a look .   If no problem , I 'll apply the same logic that I used to 
 create this spreadsheet 
 to TW deal analysis program .   I 'll dynamically get the latest price from the 
 table based on 
 receipt point location . 
 Please let me know . 
 Thanks , 
 [NAME] [NAME] [NAME]"
Message-ID: <2802093.1075858787668.JavaMail.evans@thyme>,<|original|>,"CALENDAR ENTRY : 	 APPOINTMENT 
 Description : 
	 Staff meeting over lunch EB3271 
 Date : 		 10/3/2000 
 Time : 		 11:30 AM - 12:30 PM ( < ANON_NAME > Time ) 
 Chairperson : 	 < ANON_NAME > Team 
 < ANON_NAME > :"
Message-ID: <6575755.1075856508430.JavaMail.evans@thyme>,<|original|>,"Anne , 
 Vasant sent this information to [NAME] . I shall fwd his message to you . 
 [NAME] [NAME] [NAME] by [NAME] [NAME] [NAME] [NAME] [NAME] / ECT on 04/10/2001 
 03:02 PM 
 < ANON_NAME > 
 04/10/2001 02:57 PM 
 To : [NAME] [NAME] [NAME] [NAME] [NAME] / ECT@ECT 
 cc :  
 Subject : < ANON_NAME > 
 [NAME] , 
 Do you want me to do this , or [NAME] ? 
 [NAME] [NAME] [NAME] by < ANON_NAME>/HOU / ECT on 04/10/2001 
 02:57 PM 
 From : < ANON_NAME>/ENRON@enronXgate on 04/06/2001 09:57 AM 
 To : < ANON_NAME>/HOU / ECT@ECT 
 cc :  
 Subject : < ANON_NAME > 
 [NAME] , 
 I am the new HR generalist for the research group because < ANON_NAME > is 
 moving to < ANON_NAME > and Reporting .   Earlier this week , [NAME] and I 
 met with [NAME] , and he said that he was going to talk to you about writing up 
 a list of Sevil 's projects/ accomplishments for last year and this year , so 
 that we can give her a project bonus since she did not receive a bonus during 
 the normal PRC time .   At your earliest convenience , will you please email me 
 this list so that I can get started putting together all of the paperwork so 
 that she can receive a check on April 16th . 
 If you have any questions , please feel free to contact me at 5 - 7809 . I look 
 forward to meeting you , and the rest of the group next week at [NAME] 's staff 
 meeting . 
 < ANON_NAME > Labbe '"
Message-ID: <5990480.1075846244654.JavaMail.evans@thyme>,<|original|>,"fyi 
 Also , you should contact [NAME] 's assistant , < ANON_NAME > , to see when would 
 be a good time to give ken a briefing and see what else he needs .   I have 
 told [NAME] that you are preparing the materials for [NAME] . 
  Forwarded by [NAME] [NAME] [NAME] [NAME] [NAME] / EES on 08/08/2000 12:32 
 PM 
 < ANON_NAME>@ENRON 
 08/08/2000 10:33 AM 
 Sent by : < ANON_NAME>@ENRON 
 To : < ANON_NAME>/Corp / Enron@ENRON 
 cc : < ANON_EMAIL > , [NAME] [NAME] [NAME] [NAME] [NAME] / EES@EES 
 Subject : Dinner with [NAME] [NAME] 
 < ANON_NAME > , 
  < ANON_NAME > , who is travelling with President elect < ANON_NAME > in South 
 America , called me this morning , 
 and asked me to give you the confirmed list of attendees to the dinner in New 
 < ANON_NAME > August 23 , 8:00 P.M. 
 at the < ANON_NAME > of the St. < ANON_NAME > : 
  [NAME] [NAME] [NAME]    < ANON_NAME > .    Chairman and CEO 
  < ANON_NAME >   < ANON_NAME > .    President and CEO 
  William B < ANON_NAME > .   < ANON_NAME > Corp.   Chairman and CEO 
  [NAME] [NAME] [NAME] [NAME] [NAME] and < ANON_NAME > . Chairman and CEO 
  < ANON_NAME >   AT&T     Chairman and CEO 
  [NAME] [NAME] [NAME] [NAME] US Airways    Chairman and CEO 
  [NAME] [NAME] [NAME]    < ANON_NAME > .    Chairman and CEO 
 Pending confirmation 
  [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME]    Chairman 
 According to [NAME] , if there is any late cancellation , no one will be 
 substituted . Also , there is a small possibility that 
 the dinner could take place in Washington , rather than N.Y. , based on Fox 's 
 meeting with < ANON_NAME > ; they are still 
 working on the final agenda . 
  [NAME] and myself are working on the background information that you will need , 
 and will keep you posted of any 
 changes ; best regards ,   jaime"
Message-ID: <26758243.1075841571375.JavaMail.evans@thyme>,<|original|>,"< ANON_NAME > : 1/22/02 ; HourAhead hour : 14 ;   No ancillary schedules awarded .   No variances detected . 
     LOG MESSAGES : 
 PARSING FILE -- > > O:\Portland\WestDesk\<ANON_NAME>\ISO < ANON_NAME>\<ANON_PHONE>.txt"
Message-ID: <21358732.1075845378030.JavaMail.evans@thyme>,<|original|>,- GC010522.xls
Message-ID: <4243548.1075857246028.JavaMail.evans@thyme>,<|original|>,"Wanted to see if you guys had any comments regarding the questions I sent you 
 earlier today .   Thanks ! 
 [NAME] 
 3 - 7998"
Message-ID: <14822463.1075856127090.JavaMail.evans@thyme>,<|reply2|>,"Forwarded by [NAME] [NAME] [NAME] [NAME] [NAME] / ECT on 05/11/2001 
 09:49 AM 
 "" < ANON_NAME > "" < < ANON_EMAIL > > on 05/11/2001 09:27:21 AM 
 To : "" < ANON_NAME > "" < < ANON_EMAIL > > , "" [NAME] [NAME] "" 
 < < ANON_EMAIL > > , "" skushnick "" < < ANON_EMAIL > > , 
 "" Sandra F Brawner "" < < ANON_EMAIL > > , "" < ANON_NAME > "" 
 < < ANON_EMAIL > > , < < ANON_EMAIL > > , "" < ANON_NAME > "" 
 < < ANON_EMAIL > > , "" lance [NAME] "" < < ANON_EMAIL > > , 
 < < ANON_EMAIL > > , "" [NAME] [NAME] "" < < ANON_EMAIL > > , "" jeremy davis "" 
 < < ANON_EMAIL > > , "" gerardo ruiz "" < < ANON_EMAIL > > , "" [NAME] dunnavandt "" 
 < < ANON_EMAIL > > , "" < ANON_NAME > "" < < ANON_EMAIL > > , "" [NAME] [NAME] [NAME] "" < < ANON_EMAIL > > , "" anrew o ertel "" < < ANON_EMAIL > > 
 cc :  
 Subject : Fw : : < ANON_NAME > Golfer"
Message-ID: <1753612.1075852895352.JavaMail.evans@thyme>,<|original|>,"[NAME] , 
 We have a contract extension for Sempra , 30,000 / d from < ANON_NAME > to I / B Link extending it from 12/31/01 to 12/31/02 .   [NAME] rate .   Standard language .   I would like to approve this contract in your absence .   Legal and Regulatory have already approved .   < ANON_NAME > ."
Message-ID: <23266653.1075852304490.JavaMail.evans@thyme>,<|original|>,"< ANON_NAME > < ANON_NAME > Customer , 
 Attached you will find an excel document . The outages contained within 
 are rescheduled outages . Your daily delivery will still contain these 
 outages . 
 In addition to the excel document , there is a dbf file that is formatted 
 like the daily delivery you receive nightly . This will enable you to 
 load the data into your regular database . Any questions please let me 
 know . Thanks . 
 < ANON_NAME > 
 IIR , Inc. 
 < ANON_PHONE > x 3481 
 < ANON_EMAIL > 
 THE INFORMATION CONTAINED IN THIS E - MAIL IS LEGALLY PRIVILEGED AND 
 CONFIDENTIAL INFORMATION INTENDED ONLY FOR THE USE OF THE INDIVIDUAL OR 
 ENTITY NAMED ABOVE .   YOU ARE HEREBY NOTIFIED THAT ANY DISSEMINATION , 
 [NAME] , OR COPY OF THIS E - MAIL TO UNAUTHORIZED ENTITIES IS 
 STRICTLY PROHIBITED . IF YOU HAVE RECEIVED THIS 
 E - MAIL IN ERROR , PLEASE DELETE IT . 
  - [NAME] [NAME] [NAME] [NAME]"
Message-ID: <10504651.1075841477272.JavaMail.evans@thyme>,<|reply2|>,What size are your shoes ?
Message-ID: <18504831.1075858652974.JavaMail.evans@thyme>,<|original|>,"[NAME] circulated a revised version of this document this evening and I have revised it further attempting to add some language regarding the customers ability to lock into a fixed price at any time , if the price is acceptable to both parties .   I do not think that the language that I have included is sufficient and look forward to your comments on this matter as well . 
 Thanks . 
 [NAME] [NAME] [NAME] by < ANON_NAME>/HOU / EES on 10/05/2001 06:13 PM 
 < ANON_NAME > 
 10/05/2001 05:21 PM 
 To : 	 [NAME] [NAME] [NAME] [NAME] [NAME] / EES@EES , < ANON_NAME>/Enron@EnronXGate , < ANON_NAME>/Enron@EnronXGate , < ANON_NAME>/ENRON@enronXgate , < ANON_NAME>/HOU / EES@EES , < ANON_NAME>/HOU / EES@EES 
 cc : 	 < ANON_NAME>/HOU / EES@EES 
 Subject : 	 BGE < ANON_NAME > - < ANON_NAME > 
 Here 's a marked - up draft of the MD < ANON_NAME > confirm reflecting our recent discussions , and incorporating < ANON_NAME > 's comments .   This version continues to assume a real - time pricing approach , it includes language for a quarterly true - up of ancillary service costs , and has more details on the ancillary service cost sources .   This also includes some minor revisions to the billing section . 
 Let me know if you have any questions .  
 Thanks ! 
 [NAME]"
Message-ID: <18212904.1075858229814.JavaMail.evans@thyme>,<|original|>,"Forwarded by [NAME] [NAME] [NAME] [NAME] [NAME] / ECT on 06/07/2000 
 06:26 PM 
 < ANON_NAME > 
 05/12/2000 08:55 AM 
 To : < ANON_NAME > Franklin / HOU / ECT@ECT , < ANON_NAME > < ANON_NAME>/HOU / ECT@ECT , [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] , Phillip M Love / HOU / ECT@ECT , < ANON_NAME>/HOU / ECT@ECT , 
 < ANON_NAME>/HOU / ECT@ECT , < ANON_NAME>/HOU / ECT@ECT , Rita 
 Wynne / HOU / ECT@ECT , Gregory A Mausser / HOU / ECT@ECT , < ANON_NAME>/HOU / ECT@ECT , 
 < ANON_NAME>/HOU / ECT@ECT , < ANON_NAME>/HOU / ECT@ECT , [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] [NAME] , 
 < ANON_NAME>/HOU / ECT@ECT 
 cc :  
 Subject : 0003 - 0001 OAs as of 4/2000 GL"
Message-ID: <16519736.1075861896321.JavaMail.evans@thyme>,<|original|>,"< ANON_NAME >   [ IMAGE ]   Home    [ IMAGE ]   Home   [ IMAGE ]   [ IMAGE ] 
 [ IMAGE ] [ IMAGE ]    [ IMAGE ]    [ IMAGE ]     [ IMAGE ] [ IMAGE ] [ IMAGE ]     [ IMAGE= 
 ]     [ IMAGE ]    [ IMAGE ]    [ IMAGE ]   [ IMAGE ]    Print   FREE Coupons for your Ho= 
 liday Shopping !     This holiday season visit the # 1 coupon   site on the Web= 
 , CoolSavings , and save on   all your holiday shopping !    They 've organized = 
 the best coupons from   your favorite brands and made it so you   can print t= 
 hem right from your computer !     They also have online coupons for the best= 
   online stores and tons of FREE STUFF !    Save on great gifts like :   Toys C= 
 [NAME] [NAME] [NAME] [NAME] body products Gourmet   gift baskets Computers   & electronics= 
  and   much more !     [ IMAGE ] [ IMAGE ]    Did   we mention CoolSavings is comple= 
 tely FREE ?     So click the piggybank to start saving today !       [ IMAGE ]    = 
 [ IMAGE ]     [ IMAGE ]     [ IMAGE ]    [ IMAGE ] Visit QuickInspirations.com   [ IMAGE= 
 ] [ IMAGE ] [ IMAGE ]   [ IMAGE ]      To unsubscribe from < ANON_NAME > Speci= 
 al < ANON_NAME > Here    You received this email because you opted to receive= 
  the < ANON_NAME > Newsletter through one of our valued partners .   If = 
 you believe you received this message in error or would no longer like to r= 
 eceive e - mail from   click here .   If you have any questions please email qi= 
 -<ANON_EMAIL >   and a customer service representative will ass= 
 ist you     [ IMAGE ]   [ IMAGE ]   [ IMAGE ]   [ IMAGE ]   [ IMAGE ] 
 [ IMAGE ] 
 [ IMAGE ] Quick Inspirations is Copyright ? 2001 . All rights reserved .   [ I= 
 MAGE ] [ IMAGE ] [ IMAGE ]"
Message-ID: <6438656.1075847112907.JavaMail.evans@thyme>,<|reply1|>,"This is fine . ? We can resign what we need to if you like or you can just 
 slipsheet . ? < ANON_NAME > have your signature pages ? 
 Will you be sending originals by courier for our signature or would you like 
 us to send out the originals ? 
 Tracy < ANON_NAME > , < ANON_NAME > of Canada 
 Phone : < ANON_PHONE > ; Fax : < ANON_PHONE > 
 File - 
 This email may be privileged and confidential . ? 
 Any dissemination or use of this information by a person other than the 
 intended recipient(s ) is unauthorized . ? If you receive this in error , 
 please advise me immediately ."
Message-ID: <1220005.1075842328121.JavaMail.evans@thyme>,<|original|>,"I have your fax .   Attached is the redline version again .   If this does not 
 print   let me know and I will fax you the   applicable pages .           
 < ANON_NAME > 
 < ANON_NAME > < ANON_NAME > . 
 < ANON_NAME > 
 1400 < ANON_NAME > , EB 3885 
 < ANON_NAME > 77002 
 < ANON_EMAIL > 
 Phone < ANON_PHONE > 
 Fax   < ANON_PHONE >"
Message-ID: <5475776.1075860956010.JavaMail.evans@thyme>,<|original|>,"We welcome you to < a href=""<ANON_URL > a free 
 trial issue of < i><ANON_NAME > Executive</i > , the market 's leading weekly on market intel , trend analysis , and a host of strategic issues and ideas of direct importance to your planning and business development process . 
 < br><br > Read by thousands of senior execs across the industry , this weekly market analysis and strategic advisory    newsletter features original commentary and intelligence from some of the industry 's central thought leaders . 
 < br><br > 
 These free issues have no obligation , but , if you choose to formally subscribe during this trial , you can do so for a very special PMA rate -- save $ 150 off the regular rate ! See the last page for details . 
 < br><br > 
 This email has been sent to < ANON_EMAIL > , 
  by PowerMarketers.com . 
 Visit our < ANON_NAME > to edit your interests or unsubscribe . 
 < ANON_URL > 
 View our privacy policy : < ANON_URL > 
 Powered by 
 < ANON_NAME>(R ) 
 < ANON_URL >"
Message-ID: <21363767.1075844561942.JavaMail.evans@thyme>,<|original|>,"Forwarded by < ANON_NAME>/HOU / ECT on 08/11/2000 11:45 AM 
	 "" < ANON_NAME > "" < < ANON_EMAIL > > 
	 08/10/2000 11:37 PM 
		  To : < < ANON_EMAIL > > 
		  cc : 
		  Subject : ShareBuilder News - Aug 2000 
 < ANON_NAME > , 
 EXCITING UPDATES WITH SHAREBUILDER ! 
 Last month I told you about some exciting things happening here with 
 ShareBuilder . Have you noticed it on our site yet ? We 've just added over 
 1,000 new stocks for a grand total that tops 3,000 ! There 's never been a 
 better time to consider adding new stocks or index shares to your plan . Visit 
 < ANON_URL > and click on "" ShareBuilder < ANON_NAME > "" today to 
 checkout the complete list . 
 Now you can make dollar - based investments in some of these new stocks .  
 Here 's an example of a few with names you may recognize : 
 < ANON_NAME > < ANON_NAME >   BFT 
 < ANON_NAME >    CMCSA 
 < ANON_NAME > & Communications   LOR 
 < ANON_NAME > Holdings    NGH 
 < ANON_NAME > Group    NMG B 
 < ANON_NAME >     PAS 
 < ANON_NAME > < ANON_NAME > .   PETC 
 < ANON_NAME > Association   RDB 
 Register.com Incorporated   RCOM 
 < ANON_NAME >    REV 
 < ANON_NAME > Corporation   TOM 
 < ANON_NAME >    VIA 
 SHAREBUILDER.COM AFFILIATE PROGRAM : 
 Another exciting addition you might have noticed recently is our new 
 ShareBuilder < ANON_NAME > . Web portal sites that qualify to become 
 affiliates will be able to share the benefits of ShareBuilder with visitors , 
 and receive compensation .   If you have a business or work for a company that 
 has a web portal site and would like to provide a great investment tool for 
 your visitors , your organization can apply to become a ShareBuilder 
 Affiliate .   To find out more about our affiliate program , visit 
 ShareBuilder.com and click on "" Become an Affiliate "" . 
 CREDIT UNION PARTNERS : 
 I 'm also pleased to tell you that we 've partnered with many credit unions 
 over the last few months - we now have dozens of credit union partners . These 
 partnerships let credit union members take care of all of their finances from 
 a single online source - from balancing checkbooks , to making mortgage 
 payments , and now watching long - term investments grow through ShareBuilder . 
 Two of our most recent credit union partners are among the biggest in the 
 nation : < ANON_NAME > < ANON_NAME > and < ANON_NAME > 1 < ANON_NAME > . If 
 you 're a member of either , look for ShareBuilder on these sites : becu.org and 
 golden1.com . 
 SAFECO PARTNERSHIP : 
 We also have entered into a partnership with SAFECO Corporation , one of the 
 leading insurance companies in the U.S. and a Fortune 500 company .   We 
 launched the SAFECO ShareBuilder last month , which is now available to direct 
 investors in its mutual funds at safecofunds.com .   This is the first 
 relationship we have announced with a major insurance company and are 
 delighted to be associated with SAFECO , both as a partner and as a major 
 private investor in our company . 
 CUSTOMER CARE : 
 If you have any questions regarding your account or ShareBuilder plan , feel 
 free to contact one of our customer care agents via email at 
 mailto:<ANON_EMAIL > or call us toll - free at 1 - 888 - NET - STOK 
 between the hours of 6 AM and 6 PM < ANON_NAME > Monday through Friday . 
 Best regards , 
 < ANON_NAME > President and CEO 
 < ANON_NAME > Corporation 
 P.S. You are receiving this e - mail because you have a ShareBuilder or 
 < ANON_NAME > Account setup with us .   You may unsubscribe , update or change 
 your e - mail preferences , by visiting the "" Account "" section of the 
 ShareBuilder site at < ANON_URL > or if you are a Netstock 
 Direct customer at netstockdirect.com . 
 ShareBuilder(tm ) is brought to you by < ANON_NAME > Corporation , a 
 registered broker - dealer and a member of the NASD and SIPC . 
 This email was sent to :   < ANON_EMAIL >"
Message-ID: <10306190.1075862038763.JavaMail.evans@thyme>,<|reply1|>,nope and nope
Message-ID: <24207347.1075852161305.JavaMail.evans@thyme>,<|original|>,"< ANON_NAME > , 
 We have length in the system for Monday , 10/15 .   50 MW   heavy load that will be Generated by Portland at the Midc . 
 Our deal number for this length is 817305.1"
Message-ID: <10005482.1075856441687.JavaMail.evans@thyme>,<|original|>,"Angelika , 
 Thanks for the invitation . 
 Yes , I shall be glad to attend and repeat the same presentation . 
 [NAME] 
 < ANON_NAME > < < ANON_EMAIL > > on 04/09/2001 04:19:08 AM 
 To : "" ' < ANON_EMAIL > ' "" < < ANON_EMAIL > > 
 cc :  
 Subject : PoweRisk 2001 - < ANON_NAME > 
 ? 
 PoweRisk 2001 
 < ANON_NAME > Premier ForumforEnergy Trading & Risk   Management 
 ? 6th - 9th November   2001 , Paris 
 ? 
 < ANON_NAME > Kaminski , 
 ? 
 I am responsible for the programme of this year 's   PoweRisk conference in 
 Paris . < ANON_NAME > has informed me that she has   contacted you concerning 
 the workshop and that you are happy to do it with her   again this year - 
 brilliant ! 
 ? 
 I would like to know if you are also interested in   delivering a paper again . 
 The audience in previous years greatly appreciated   your contribution , and I 
 would me more than happy if you could join us again .  
 ? 
 To give you an idea of the programme so far , these are   the ( "" technical "" ) 
 topics that are already covered : 
 ? 
 [NAME] [NAME] [NAME] : < ANON_NAME > Models with [NAME] for the Pricing of Exotic 
 Energy   Contracts 
 multi - factor forward   curve models for the valuation of energy contracts 
 adding jumps 
 applying the models to   exotic energy options 
 extensions to multiple   energy contracts 
 [NAME] [NAME] [NAME] [NAME] [NAME] and < ANON_NAME > of < ANON_NAME > Stations and 
 Gas   < ANON_NAME > 
 Structures of   < ANON_NAME > Agreements ( GSA ) 
 Relationships   between Physical and < ANON_NAME > Stations ( PPS / VPS ) 
 Valuation   methods for GSA 's and VPS 's 
 < ANON_NAME > of GSA 's   and VPS 's 
 Derek < ANON_NAME > of Decision   Sciences , LONDON BUSINESS SCHOOL : 
 < ANON_NAME > < ANON_NAME > NETA On   < ANON_NAME > & < ANON_NAME > The UK 
 Energy   Market 
 < ANON_NAME > ,   Director of < ANON_NAME>.Operations and Engineering , 
 INNOGY : Applying   Cutting-<ANON_NAME > < ANON_NAME > < ANON_NAME > To 
 < ANON_NAME > < ANON_NAME >  
 Establishing   and valuing the key factors using a bottom up approach 
 Looking at   the interconnection between key factors 
 The treatment of the risk   of infrequent but high impact events 
 [NAME]   < ANON_NAME > , TEKNECON : < ANON_NAME >   < ANON_NAME > < ANON_NAME > 
 < ANON_NAME > Effective   Pricing 
 [NAME]   < ANON_NAME > of Risk   Control ,   VATTENFALL :   < ANON_NAME > Benefits 
 < ANON_NAME > < ANON_NAME >   < ANON_NAME > < ANON_NAME > < ANON_NAME > < ANON_NAME > 
 [NAME] [NAME] [NAME] : < ANON_NAME > < ANON_NAME > < ANON_NAME > < ANON_NAME > 
 Available   < ANON_NAME > 
 Tamara   < ANON_NAME > and Contracts   Manager , MIRANT   ENERGY : Successfully 
 Measuring & < ANON_NAME >   Risk 
 What is   < ANON_NAME > ? 
 Major changes   in the industry and their impact on < ANON_NAME > 
 Effects of   new risk profiles on credit appetite : Credit analysis ; Limit 
 Setting ; Risk   < ANON_NAME > 
 Importance of Credit in   the < ANON_NAME > : Reporting ; [NAME] ; 
 Structure of Credit   Department 
 Brett   Humphreys : < ANON_NAME>-<ANON_NAME > < ANON_NAME > Tools : 
 Combining   Counterparty and < ANON_NAME > VaR Techniques 
 < ANON_NAME > : Pricing of exotic energy derivatives and structured   contracts 
 Please let me know if you are interested   in joining the PoweRisk 2001 
 speaker panel , and which topic you would like to   cover . I think that 
 something along the lines of last year 's talk ( State - of - the-<ANON_NAME > 
 < ANON_NAME > Estimation   < ANON_NAME > < ANON_NAME > Portfolios )   would 
 be brilliant again , but please   feel free to chose something else that has 
 not been covered   yet . 
 ? 
 I look forward to hearing   from you , 
 ? 
 < ANON_NAME > ,  
 [NAME] [NAME] [NAME] 
 ? 
 Director?PoweRisk   2001 
 ? 
 [NAME] : 0044 207 915   5675 
 Fax : 0044 207 915   5101 
 ? 
 ? 
 PS : For your information , please find enclosed a list   of confirmed speakers 
 for PoweRisk 2001 . 
  - < ANON_NAME>.doc"
